144
129
110
148
171
101
136
74
115
43
82
61
31
115
100
71
181
30
95
69
98
31
192
160
69
151
175
141
40
142
26
189
13
89
164
79
193
56
195
93
91
7
189
193
191
144
37
176
185
56
43
84
14
197
80
31
142
166
171
92
83
173
70
84
22
5
185
10
189
189
80
0
138
73
161
60
60
16
43
191
75
113
48
94
80
179
118
133
152
52
21
169
28
59
15
29
113
149
133
60
150
31
19
18
136
124
176
53
69
123
52
151
69
118
98
45
23
106
178
58
110
113
111
190
130
83
166
140
68
59
152
89
81
18
129
103
133
61
177
195
195
143
118
95
165
43
131
172
36
109
192
127
35
154
57
185
96
17
113
85
73
23
174
110
116
98
136
38
139
31
159
71
63
109
107
195
129
135
70
226
12
114
196
23
107
65
157
126
56
13
4
90
167
58
147
193
175
30
147
226
99
155
173
48
116
93
188
62
166
157
102
195
104
62
161
135
0
53
101
4
36
106
180
3
140
181
184
37
105
83
102
11
39
136
16
141
72
110
145
103
87
14
70
177
139
176
177
117
47
163
110
112
73
130
12
17
